experiment,well,exclude,sample,assay,role,cq,copies,thresholdSetting,thresholdCq,baselineSetting,baselineStart,baselineEnd
samples-template-niloticus_Jun25_2021_032754PM,F4,,12.06.19/10 (1:5),niloticus,Unknown,32.4207246362077,44.1937145957121,Auto,0.249,Auto,3,29
samples-template-niloticus_Jun25_2021_032754PM,F5,,12.06.19/12 (1:5),niloticus,Unknown,32.3369089599219,46.7809070036253,Auto,0.249,Auto,3,29
samples-template-niloticus_Jun25_2021_032754PM,F6,,12.06.19/14 (1:5),niloticus,Unknown,34.4036303239542,11.5031606703385,Auto,0.249,Auto,3,31
samples-template-niloticus_Jun25_2021_032754PM,F7,,12.06.19/16 (1:5),niloticus,Unknown,35.0192531299141,7.57420309638701,Auto,0.249,Auto,3,32
samples-template-niloticus_Jun25_2021_032754PM,F8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,A1,,12.06.19/17 (1:5),niloticus,Unknown,36.197591279322,3.40387125966166,Auto,0.249,Auto,3,33
samples-template-niloticus_Jun28_2021_040551PM,A2,,12.06.19/19 (1:5),niloticus,Unknown,34.258418438008,12.6947567819532,Auto,0.249,Auto,3,30
samples-template-niloticus_Jun28_2021_040551PM,A3,,13.06.19/01 (1:5),niloticus,Unknown,31.731664395566,70.5487725797863,Auto,0.249,Auto,3,29
samples-template-niloticus_Jun28_2021_040551PM,A4,,13.06.19/03 (1:5),niloticus,Unknown,31.2595589480014,97.1990532951601,Auto,0.249,Auto,3,28
samples-template-niloticus_Jun28_2021_040551PM,A5,Excluded,13.06.19/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,A6,Excluded,13.06.19/07 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,A7,,13.06.19/09 (1:5),niloticus,Unknown,30.414137018864,172.538116989206,Auto,0.249,Auto,3,25
samples-template-niloticus_Jun28_2021_040551PM,A8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,B1,,12.06.19/17 (1:5),niloticus,Unknown,35.1904510608588,6.74325041395913,Auto,0.249,Auto,3,32
samples-template-niloticus_Jun28_2021_040551PM,B2,,12.06.19/19 (1:5),niloticus,Unknown,34.1558527617611,13.610054128269,Auto,0.249,Auto,3,31
samples-template-niloticus_Jun28_2021_040551PM,B3,,13.06.19/01 (1:5),niloticus,Unknown,33.0410916082701,29.0055916275148,Auto,0.249,Auto,3,29
samples-template-niloticus_Jun28_2021_040551PM,B4,,13.06.19/03 (1:5),niloticus,Unknown,31.5305129955974,80.8699440077947,Auto,0.249,Auto,3,28
samples-template-niloticus_Jun28_2021_040551PM,B5,Excluded,13.06.19/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,B6,Excluded,13.06.19/07 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,B7,,13.06.19/09 (1:5),niloticus,Unknown,30.8163432995994,131.316151599427,Auto,0.249,Auto,3,25
samples-template-niloticus_Jun28_2021_040551PM,B8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,C1,Excluded,12.06.19/17 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,C2,,12.06.19/19 (1:5),niloticus,Unknown,35.20039249554,6.69789969424971,Auto,0.249,Auto,3,32
samples-template-niloticus_Jun28_2021_040551PM,C3,,13.06.19/01 (1:5),niloticus,Unknown,31.5001027883705,82.5566014894025,Auto,0.249,Auto,3,28
samples-template-niloticus_Jun28_2021_040551PM,C4,,13.06.19/03 (1:5),niloticus,Unknown,31.2656331673208,96.7991197521366,Auto,0.249,Auto,3,27
samples-template-niloticus_Jun28_2021_040551PM,C5,Excluded,13.06.19/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,C6,Excluded,13.06.19/07 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,C7,,13.06.19/09 (1:5),niloticus,Unknown,30.3667863292943,178.173710667244,Auto,0.249,Auto,3,25
samples-template-niloticus_Jun28_2021_040551PM,C8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,D1,,12.06.19/18 (1:5),niloticus,Unknown,35.3350065630322,6.11301674048697,Auto,0.249,Auto,3,32
samples-template-niloticus_Jun28_2021_040551PM,D2,Excluded,12.06.19/20 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,D3,,13.06.19/02 (1:5),niloticus,Unknown,32.5114374886297,41.5546040098192,Auto,0.249,Auto,3,29
samples-template-niloticus_Jun28_2021_040551PM,D4,Excluded,13.06.19/04 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,D5,Excluded,13.06.19/06 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,D6,Excluded,13.06.19/08 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,D7,,13.06.19/10 (1:5),niloticus,Unknown,31.4429593475082,85.821716216081,Auto,0.249,Auto,3,26
samples-template-niloticus_Jun28_2021_040551PM,D8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,E1,,12.06.19/18 (1:5),niloticus,Unknown,35.3823437230611,5.91971778459946,Auto,0.249,Auto,3,32
samples-template-niloticus_Jun28_2021_040551PM,E2,Excluded,12.06.19/20 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,E3,,13.06.19/02 (1:5),niloticus,Unknown,33.0175095974516,29.4736213320236,Auto,0.249,Auto,3,29
samples-template-niloticus_Jun28_2021_040551PM,E4,Excluded,13.06.19/04 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,E5,Excluded,13.06.19/06 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,E6,Excluded,13.06.19/08 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,E7,,13.06.19/10 (1:5),niloticus,Unknown,33.288531429986,24.5210252515328,Auto,0.249,Auto,3,28
samples-template-niloticus_Jun28_2021_040551PM,E8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,F1,,12.06.19/18 (1:5),niloticus,Unknown,36.8628343827195,2.16703165305179,Auto,0.249,Auto,3,33
samples-template-niloticus_Jun28_2021_040551PM,F2,Excluded,12.06.19/20 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,F3,,13.06.19/02 (1:5),niloticus,Unknown,32.4142057303438,44.3897013684995,Auto,0.249,Auto,3,29
samples-template-niloticus_Jun28_2021_040551PM,F4,Excluded,13.06.19/04 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,F5,Excluded,13.06.19/06 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,F6,Excluded,13.06.19/08 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Jun28_2021_040551PM,F7,,13.06.19/10 (1:5),niloticus,Unknown,30.452578004661,168.094299749083,Auto,0.249,Auto,3,25
samples-template-niloticus_Jun28_2021_040551PM,F8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A1,Excluded,lab control 25/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A2,Excluded,MG09/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A3,Excluded,MG15/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A4,Excluded,MG01/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A5,Excluded,12.06.19/05 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A6,Excluded,12.06.19/07 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A7,Excluded,13.06.19/06 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,A8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B1,Excluded,lab control 25/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B2,Excluded,MG09/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B3,Excluded,MG15/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B4,Excluded,MG01/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B5,Excluded,12.06.19/05 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B6,Excluded,12.06.19/07 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B7,Excluded,13.06.19/06 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,B8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C1,Excluded,lab control 25/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C2,Excluded,MG09/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C3,Excluded,MG15/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C4,Excluded,MG01/02 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C5,Excluded,12.06.19/05 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C6,Excluded,12.06.19/07 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C7,Excluded,13.06.19/06 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,C8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D1,Excluded,MG09/01 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D2,Excluded,MG09/03 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D3,Excluded,MG01/01 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D4,Excluded,MG01/03 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D5,Excluded,12.06.19/06 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D6,Excluded,13.06.19/05 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D7,Excluded,13.06.19/07 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,D8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E1,Excluded,MG09/01 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E2,Excluded,MG09/03 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E3,Excluded,MG01/01 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E4,Excluded,MG01/03 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E5,Excluded,12.06.19/06 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E6,Excluded,13.06.19/05 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E7,Excluded,13.06.19/07 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,E8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F1,Excluded,MG09/01 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F2,Excluded,MG09/03 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F3,Excluded,MG01/01 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F4,Excluded,MG01/03 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F5,Excluded,12.06.19/06 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F6,Excluded,13.06.19/05 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F7,Excluded,13.06.19/07 (1:1),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Sep01_2021_015121PM,F8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,A1,,leucostictus-synthetic,leucostictus,Standard,16.3461786363393,1000000,Auto,0.398,Auto,3,14
quantification-standards-leucostictus_Jun17_2021_035359PM,A2,,leucostictus-synthetic,leucostictus,Standard,19.8421478372806,100000,Auto,0.398,Auto,3,17
quantification-standards-leucostictus_Jun17_2021_035359PM,A3,,leucostictus-synthetic,leucostictus,Standard,23.0714078026308,10000,Auto,0.398,Auto,3,20
quantification-standards-leucostictus_Jun17_2021_035359PM,A4,,leucostictus-synthetic,leucostictus,Standard,26.413411625522,1000,Auto,0.398,Auto,3,23
quantification-standards-leucostictus_Jun17_2021_035359PM,A5,,leucostictus-synthetic,leucostictus,Standard,29.9598180479122,100,Auto,0.398,Auto,3,28
quantification-standards-leucostictus_Jun17_2021_035359PM,A6,,leucostictus-synthetic,leucostictus,Standard,35.5412027777616,10,Auto,0.398,Auto,3,34
quantification-standards-leucostictus_Jun17_2021_035359PM,A7,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,A8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,B1,,leucostictus-synthetic,leucostictus,Standard,16.3013586530097,1000000,Auto,0.398,Auto,3,14
quantification-standards-leucostictus_Jun17_2021_035359PM,B2,,leucostictus-synthetic,leucostictus,Standard,19.6460458761225,100000,Auto,0.398,Auto,3,17
quantification-standards-leucostictus_Jun17_2021_035359PM,B3,,leucostictus-synthetic,leucostictus,Standard,23.0570427928162,10000,Auto,0.398,Auto,3,20
quantification-standards-leucostictus_Jun17_2021_035359PM,B4,,leucostictus-synthetic,leucostictus,Standard,26.3796044204885,1000,Auto,0.398,Auto,3,24
quantification-standards-leucostictus_Jun17_2021_035359PM,B5,,leucostictus-synthetic,leucostictus,Standard,30.011484959904,100,Auto,0.398,Auto,3,28
quantification-standards-leucostictus_Jun17_2021_035359PM,B6,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,B7,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,B8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,C1,,leucostictus-synthetic,leucostictus,Standard,16.1660793801898,1000000,Auto,0.398,Auto,3,13
quantification-standards-leucostictus_Jun17_2021_035359PM,C2,,leucostictus-synthetic,leucostictus,Standard,19.5792830823257,100000,Auto,0.398,Auto,3,17
quantification-standards-leucostictus_Jun17_2021_035359PM,C3,,leucostictus-synthetic,leucostictus,Standard,23.1843500572418,10000,Auto,0.398,Auto,3,20
quantification-standards-leucostictus_Jun17_2021_035359PM,C4,,leucostictus-synthetic,leucostictus,Standard,26.4296047696325,1000,Auto,0.398,Auto,3,24
quantification-standards-leucostictus_Jun17_2021_035359PM,C5,,leucostictus-synthetic,leucostictus,Standard,30.4185394914765,100,Auto,0.398,Auto,3,28
quantification-standards-leucostictus_Jun17_2021_035359PM,C6,,leucostictus-synthetic,leucostictus,Standard,34.821348037465,10,Auto,0.398,Auto,3,33
quantification-standards-leucostictus_Jun17_2021_035359PM,C7,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,C8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,D1,,leucostictus-synthetic,leucostictus,Standard,16.1366872723769,1000000,Auto,0.398,Auto,3,13
quantification-standards-leucostictus_Jun17_2021_035359PM,D2,,leucostictus-synthetic,leucostictus,Standard,19.4846571668174,100000,Auto,0.398,Auto,3,17
quantification-standards-leucostictus_Jun17_2021_035359PM,D3,,leucostictus-synthetic,leucostictus,Standard,22.9492042628817,10000,Auto,0.398,Auto,3,20
quantification-standards-leucostictus_Jun17_2021_035359PM,D4,,leucostictus-synthetic,leucostictus,Standard,26.3761575804915,1000,Auto,0.398,Auto,3,24
quantification-standards-leucostictus_Jun17_2021_035359PM,D5,,leucostictus-synthetic,leucostictus,Standard,30.4537813751908,100,Auto,0.398,Auto,3,29
quantification-standards-leucostictus_Jun17_2021_035359PM,D6,,leucostictus-synthetic,leucostictus,Standard,34.0576990075266,10,Auto,0.398,Auto,3,33
quantification-standards-leucostictus_Jun17_2021_035359PM,D7,,leucostictus-synthetic,leucostictus,Standard,35.5297507188368,1,Auto,0.398,Auto,3,34
quantification-standards-leucostictus_Jun17_2021_035359PM,D8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,E1,,leucostictus-synthetic,leucostictus,Standard,16.1263231305131,1000000,Auto,0.398,Auto,3,13
quantification-standards-leucostictus_Jun17_2021_035359PM,E2,,leucostictus-synthetic,leucostictus,Standard,19.4542440808697,100000,Auto,0.398,Auto,3,17
quantification-standards-leucostictus_Jun17_2021_035359PM,E3,,leucostictus-synthetic,leucostictus,Standard,22.8111236699317,10000,Auto,0.398,Auto,3,20
quantification-standards-leucostictus_Jun17_2021_035359PM,E4,,leucostictus-synthetic,leucostictus,Standard,26.2072980011627,1000,Auto,0.398,Auto,3,24
quantification-standards-leucostictus_Jun17_2021_035359PM,E5,,leucostictus-synthetic,leucostictus,Standard,30.0470170592905,100,Auto,0.398,Auto,3,28
quantification-standards-leucostictus_Jun17_2021_035359PM,E6,,leucostictus-synthetic,leucostictus,Standard,33.3913871679279,10,Auto,0.398,Auto,3,32
quantification-standards-leucostictus_Jun17_2021_035359PM,E7,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,E8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
quantification-standards-leucostictus_Jun17_2021_035359PM,F1,,leucostictus-synthetic,leucostictus,Standard,16.1415472781045,1000000,Auto,0.398,Auto,3,13
quantification-standards-leucostictus_Jun17_2021_035359PM,F2,,leucostictus-synthetic,leucostictus,Standard,19.5615004771594,100000,Auto,0.398,Auto,3,17
quantification-standards-leucostictus_Jun17_2021_035359PM,F3,,leucostictus-synthetic,leucostictus,Standard,22.639953637663,10000,Auto,0.398,Auto,3,20
quantification-standards-leucostictus_Jun17_2021_035359PM,F4,,leucostictus-synthetic,leucostictus,Standard,26.0900101093026,1000,Auto,0.398,Auto,3,24
quantification-standards-leucostictus_Jun17_2021_035359PM,F5,,leucostictus-synthetic,leucostictus,Standard,29.9873680256624,100,Auto,0.398,Auto,3,28
quantification-standards-leucostictus_Jun17_2021_035359PM,F6,,leucostictus-synthetic,leucostictus,Standard,34.8835847433698,10,Auto,0.398,Auto,3,33
quantification-standards-leucostictus_Jun17_2021_035359PM,F7,,leucostictus-synthetic,leucostictus,Standard,34.6288239975121,1,Auto,0.398,Auto,3,33
quantification-standards-leucostictus_Jun17_2021_035359PM,F8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,A1,,13.06.19/11 (1:5),leucostictus,Unknown,31.1627535420865,47.1107981494396,Auto,0.398,Auto,3,27
samples-template-leucostictus_Aug02_2021_060947PM,A2,,13.06.19/13 (1:5),leucostictus,Unknown,30.4054689696744,77.8755644994094,Auto,0.398,Auto,3,27
samples-template-leucostictus_Aug02_2021_060947PM,A3,,13.06.19/15 (1:5),leucostictus,Unknown,29.2217005371761,170.848923714808,Auto,0.398,Auto,3,25
samples-template-leucostictus_Aug02_2021_060947PM,A4,Excluded,13.06.19/18 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,A5,Excluded,13.06.19/20 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,A6,Excluded,13.06.19/22 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,A7,Excluded,13.06.19/24 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,A8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,B1,,13.06.19/11 (1:5),leucostictus,Unknown,30.6836708180204,64.7458482075179,Auto,0.398,Auto,3,27
samples-template-leucostictus_Aug02_2021_060947PM,B2,,13.06.19/13 (1:5),leucostictus,Unknown,29.6270254034566,130.55119481481,Auto,0.398,Auto,3,26
samples-template-leucostictus_Aug02_2021_060947PM,B3,,13.06.19/15 (1:5),leucostictus,Unknown,28.8489543905973,218.80291757334,Auto,0.398,Auto,3,25
samples-template-leucostictus_Aug02_2021_060947PM,B4,Excluded,13.06.19/18 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,B5,Excluded,13.06.19/20 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,B6,Excluded,13.06.19/22 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,B7,Excluded,13.06.19/24 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,B8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,C1,,13.06.19/11 (1:5),leucostictus,Unknown,30.9580950219928,53.9649172110605,Auto,0.398,Auto,3,28
samples-template-leucostictus_Aug02_2021_060947PM,C2,,13.06.19/13 (1:5),leucostictus,Unknown,29.8242180128736,114.535939406147,Auto,0.398,Auto,3,26
samples-template-leucostictus_Aug02_2021_060947PM,C3,,13.06.19/15 (1:5),leucostictus,Unknown,29.2124866155854,171.896914251118,Auto,0.398,Auto,3,26
samples-template-leucostictus_Aug02_2021_060947PM,C4,Excluded,13.06.19/18 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,C5,Excluded,13.06.19/20 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug02_2021_060947PM,C6,Excluded,13.06.19/22 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
